"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"dsRNA viruses",53.4032258064516,62,3.93995788202234,53.5,7,"null",-1
"ssDNA viruses",54.5806451612903,62,3.3998475717846,54.5,7,"null",-1
"ssRNA viruses",49.4838709677419,62,4.01530651498827,49.5,7,"null",-1
"dsDNA viruses, no RNA stage",58.7903225806452,62,3.41230702582551,59,8,"null",-1
"dsRNA viruses",53.0806451612903,62,3.84664378769369,53,8,"null",-1
"ssDNA viruses",54.0161290322581,62,3.80031032159938,54,8,"null",-1
"ssRNA viruses",49.5967741935484,62,3.87704331074873,49.5,8,"null",-1
"dsDNA viruses, no RNA stage",58.6935483870968,62,3.66010261290098,59,9,"null",-1
"dsRNA viruses",53.3870967741936,62,3.67247108798974,54,9,"null",-1
"ssDNA viruses",54.5483870967742,62,3.48146106202384,54.5,9,"null",-1
"ssRNA viruses",48.9677419354839,62,3.44496659164597,49,9,"null",-1
"dsDNA viruses, no RNA stage",59.3064516129032,62,3.17566933529429,60,10,"null",-1
"dsRNA viruses",53.8709677419355,62,3.33134084641724,53,10,"null",-1
"ssDNA viruses",54.5967741935484,62,3.32629699796446,54.5,10,"null",-1
"ssRNA viruses",49.1935483870968,62,4.54788262632912,49,10,"null",-1
"dsDNA viruses, no RNA stage",59.4032258064516,62,3.13865209358556,59.5,1,"null",-1
"dsRNA viruses",52,62,3.67980755020658,53,1,"null",-1
"ssDNA viruses",55,62,3.57128805344175,55.5,1,"null",-1
"ssRNA viruses",49.4677419354839,62,3.61562067290579,50,1,"null",-1
"dsDNA viruses, no RNA stage",58.7096774193548,62,3.69486616263832,59,2,"null",-1
"dsRNA viruses",52.5483870967742,62,4.05566763663483,52.5,2,"null",-1
"ssDNA viruses",55.4032258064516,62,3.04856686254192,56,2,"null",-1
"ssRNA viruses",49.2741935483871,62,4.02113007050159,50,2,"null",-1
"dsDNA viruses, no RNA stage",59.4838709677419,62,3.14012600501,59.5,3,"null",-1
"dsRNA viruses",51.6612903225806,62,3.55723021919637,51.5,3,"null",-1
"ssDNA viruses",55.9516129032258,62,3.59155393262837,56,3,"null",-1
"ssRNA viruses",48.6451612903226,62,4.2661334057732,48.5,3,"null",-1
"dsDNA viruses, no RNA stage",59.5322580645161,62,3.29290216277715,59,4,"null",-1
"dsRNA viruses",51.2903225806452,62,4.00977124883781,51,4,"null",-1
"ssDNA viruses",55.3548387096774,62,3.38316358977781,55.5,4,"null",-1
"ssRNA viruses",49.3064516129032,62,4.01468088549693,49,4,"null",-1
"dsDNA viruses, no RNA stage",58.8709677419355,62,3.15960088249248,59,5,"null",-1
"dsRNA viruses",52.1612903225806,62,3.97200675377522,52,5,"null",-1
"ssDNA viruses",55.7096774193548,62,2.76029872922547,56,5,"null",-1
"ssRNA viruses",49.4838709677419,62,4.13597545528069,49.5,5,"null",-1
"dsDNA viruses, no RNA stage",59.0322580645161,62,3.83669829853095,59,6,"null",-1
"dsRNA viruses",52.5,62,4.44548029823181,52,6,"null",-1
"ssDNA viruses",55.9677419354839,62,3.67074273064812,56,6,"null",-1
"ssRNA viruses",50.0806451612903,62,4.25151231375291,51,6,"null",-1
"dsDNA viruses, no RNA stage",58.8870967741936,62,3.27986824360358,59,7,"null",-1
"dsRNA viruses",51.6935483870968,62,3.83935065239508,51.5,7,"null",-1
"ssDNA viruses",55.3225806451613,62,3.63847470090524,56.5,7,"null",-1
"ssRNA viruses",49.2096774193548,62,5.13789233043608,49,7,"null",-1
"dsDNA viruses, no RNA stage",58.4193548387097,62,3.24187957572467,59,8,"null",-1
"dsRNA viruses",52.2096774193548,62,3.90517561904037,52,8,"null",-1
"ssDNA viruses",55.6612903225806,62,3.37757090125723,55.5,8,"null",-1
"ssRNA viruses",49.3870967741936,62,3.71684177018333,49,8,"null",-1
"dsDNA viruses, no RNA stage",59.1774193548387,62,2.46632529164533,59,9,"null",-1
"dsRNA viruses",51.4354838709677,62,3.39537278062479,51,9,"null",-1
"ssDNA viruses",55,62,3.91717529542424,55,9,"null",-1
"ssRNA viruses",49.1935483870968,62,4.54427656482529,49.5,9,"null",-1
"dsDNA viruses, no RNA stage",58.9838709677419,62,3.09675629071152,59,10,"null",-1
"dsRNA viruses",52.1129032258064,62,3.97988729846889,52,10,"null",-1
"ssDNA viruses",55.3064516129032,62,3.34168265103724,56,10,"null",-1
"ssRNA viruses",49.3870967741936,62,4.35082369706476,49,10,"null",-1
"dsDNA viruses, no RNA stage",52.6129032258064,62,8.33785528642507,55.5,-1,"observed",1
"dsRNA viruses",46.4032258064516,62,7.50182420966832,44,-1,"observed",1
"ssDNA viruses",54.1935483870968,62,2.67249935010447,54.5,-1,"observed",1
"ssRNA viruses",48.741935483871,62,5.17223192420222,47,-1,"observed",1
"dsDNA viruses, no RNA stage",54.8870967741936,62,5.16007637098674,56,-1,"observed",2
"dsRNA viruses",47.6935483870968,62,6.71574784888112,46.5,-1,"observed",2
"ssDNA viruses",53.3064516129032,62,4.4962232226739,54,-1,"observed",2
"ssRNA viruses",46.8064516129032,62,7.14450083074886,44.5,-1,"observed",2
"dsDNA viruses, no RNA stage",53.8709677419355,62,8.18331743818021,56,-1,"observed",3
"dsRNA viruses",50.4838709677419,62,6.62519269248721,50,-1,"observed",3
"ssDNA viruses",53.5645161290323,62,3.99844628735342,55,-1,"observed",3
"ssRNA viruses",45.5,62,5.1589489334903,45,-1,"observed",3
"dsDNA viruses, no RNA stage",54.9838709677419,62,7.51717582014327,56.5,-1,"observed",4
"dsRNA viruses",48.4516129032258,62,6.04539499409136,47,-1,"observed",4
"ssDNA viruses",52,62,3.21370018085991,52,-1,"observed",4
"ssRNA viruses",46.1774193548387,62,4.89068768354512,45,-1,"observed",4
"dsDNA viruses, no RNA stage",54.2741935483871,62,5.86226989786103,56,-1,"observed",5
"dsRNA viruses",50.2741935483871,62,5.50162227889464,49,-1,"observed",5
"ssDNA viruses",54.258064516129,62,3.52478569919898,55,-1,"observed",5
"ssRNA viruses",47.2258064516129,62,5.07135754722155,47,-1,"observed",5
"dsDNA viruses, no RNA stage",56.4516129032258,62,6.12620659070211,57,-1,"observed",6
"dsRNA viruses",49.3548387096774,62,5.22947752834455,48,-1,"observed",6
"ssDNA viruses",52.1129032258064,62,5.41432477272832,52,-1,"observed",6
"ssRNA viruses",45.3064516129032,62,4.63977355890869,45,-1,"observed",6
"dsDNA viruses, no RNA stage",55.0645161290323,62,4.46065116080871,54.5,-1,"observed",7
"dsRNA viruses",49.5161290322581,62,5.97465119493268,48.5,-1,"observed",7
"ssDNA viruses",54.9032258064516,62,3.74914056783097,55,-1,"observed",7
"ssRNA viruses",44.7096774193548,62,5.88520539294821,44,-1,"observed",7
"dsDNA viruses, no RNA stage",53.2903225806452,62,8.38301776089504,57,-1,"observed",8
"dsRNA viruses",47.5161290322581,62,6.12102513508883,46,-1,"observed",8
"ssDNA viruses",51.4677419354839,62,4.08402622755938,51,-1,"observed",8
"ssRNA viruses",50.1612903225806,62,4.32375651938464,49,-1,"observed",8
"dsDNA viruses, no RNA stage",54.2258064516129,62,7.33153832814143,55,-1,"observed",9
"dsRNA viruses",49.4516129032258,62,6.79121278759458,47.5,-1,"observed",9
"ssDNA viruses",52.8709677419355,62,4.32864598890958,54,-1,"observed",9
"ssRNA viruses",45.8548387096774,62,5.35263616435726,45.5,-1,"observed",9
"dsDNA viruses, no RNA stage",55.8225806451613,62,7.53684761154286,57.5,-1,"observed",10
"dsRNA viruses",48.7903225806452,62,5.7463804624151,47.5,-1,"observed",10
"ssDNA viruses",54.258064516129,62,4.23852543130686,55,-1,"observed",10
"ssRNA viruses",47.0645161290323,62,4.84808891785962,46,-1,"observed",10
