"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"Poxviridae",30.3886639676113,247,18.5536672967632,26,-1,"observed",8
"Siphoviridae",46.9109311740891,247,12.0796880656554,46,-1,"observed",8
"Baculoviridae",31.3481781376518,247,16.5123822325105,30,-1,"observed",9
"Herpesviridae",48.9109311740891,247,9.18199911054099,49,-1,"observed",9
"Myoviridae",51.7854251012146,247,7.85944295859238,51,-1,"observed",9
"Podoviridae",46.8866396761134,247,11.5798440514464,48,-1,"observed",9
"Poxviridae",29.1012145748988,247,19.391187927781,25,-1,"observed",9
"Siphoviridae",45,247,13.7952507439854,43,-1,"observed",9
"Baculoviridae",28.6761133603239,247,16.5880367643195,26,-1,"observed",10
"Herpesviridae",48.8906882591093,247,9.70333288291033,50,-1,"observed",10
"Myoviridae",52.6032388663968,247,7.96004182714296,53,-1,"observed",10
"Podoviridae",47.7773279352227,247,10.8303159718707,48,-1,"observed",10
"Poxviridae",29.8461538461538,247,18.9032790468797,26,-1,"observed",10
"Siphoviridae",48.1497975708502,247,11.641574204499,50,-1,"observed",10
