"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",56.1226,10000,7.60008851096732,56,1,"null",-1
"bact",54.3395,10000,14.5040503480114,53,1,"null",-1
"euk",57.8488,10000,31.2616357145104,53,1,"null",-1
"viruses",54.4952,10000,6.89754554703754,54,1,"null",-1
"archaea",56.2094,10000,7.53274358136438,56,2,"null",-1
"bact",54.3416,10000,14.4424363539115,53,2,"null",-1
"euk",57.8256,10000,31.2341886735386,53,2,"null",-1
"viruses",54.5458,10000,6.87872328585795,54,2,"null",-1
"archaea",56.0752,10000,7.44869742098086,56,3,"null",-1
"bact",54.3504,10000,14.5328916714477,53,3,"null",-1
"euk",57.7445,10000,31.2829743182809,53,3,"null",-1
"viruses",54.5215,10000,6.96639008447567,54,3,"null",-1
"archaea",56.1384,10000,7.46960674617441,56,4,"null",-1
"bact",54.3511,10000,14.4884305655245,53,4,"null",-1
"euk",57.8097,10000,31.2255406574319,53,4,"null",-1
"viruses",54.5327,10000,6.85154180258044,54,4,"null",-1
"archaea",56.1275,10000,7.60300100699923,56,5,"null",-1
"bact",54.3648,10000,14.553607858884,53,5,"null",-1
"euk",57.7955,10000,31.1278938305731,53,5,"null",-1
"viruses",54.5117,10000,6.89174961321674,54,5,"null",-1
"archaea",56.1127,10000,7.57718549885169,56,6,"null",-1
"bact",54.4129,10000,14.4790185367579,53,6,"null",-1
"euk",57.7902,10000,31.1001689064642,53,6,"null",-1
"viruses",54.5222,10000,6.92600202933922,54,6,"null",-1
"archaea",56.144,10000,7.58188713324395,56,7,"null",-1
"bact",54.3447,10000,14.5498883787878,53,7,"null",-1
"euk",57.8111,10000,31.2826289988183,53,7,"null",-1
"viruses",54.5263,10000,6.96515323923061,54,7,"null",-1
"archaea",56.1284,10000,7.45511041548888,56,8,"null",-1
"bact",54.3877,10000,14.5970029786801,53,8,"null",-1
"euk",57.7578,10000,31.2836028222542,53,8,"null",-1
"viruses",54.504,10000,6.83112365757219,54,8,"null",-1
"archaea",56.1609,10000,7.49322534244121,56,9,"null",-1
"bact",54.3897,10000,14.5480994851514,53,9,"null",-1
"euk",57.8525,10000,31.2296633497272,53,9,"null",-1
"viruses",54.5359,10000,6.95659044396467,54,9,"null",-1
"archaea",56.1426,10000,7.37747300576526,56,10,"null",-1
"bact",54.3502,10000,14.3964191953612,53,10,"null",-1
"euk",57.7996,10000,31.2165899385045,53,10,"null",-1
"viruses",54.5232,10000,6.88565196479593,54,10,"null",-1
"archaea",24.9028,10000,25.0000810511737,22,-1,"observed",1
"bact",26.7097,10000,27.7951737371492,22,-1,"observed",1
"euk",33.4933,10000,16.4856947964983,33,-1,"observed",1
"viruses",35.7867,10000,19.0956923848486,35,-1,"observed",1
