"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.996099609961,9999,10.0002042781935,56,1,"null",-1
"bact",56.5294529452945,9999,24.6892571677371,54,1,"null",-1
"euk",63.5322532253225,9999,50.2696542902572,54,1,"null",-1
"viruses",55.6617661766177,9999,7.79174894303264,56,1,"null",-1
"archaea",56.010101010101,9999,9.91233821404273,56,2,"null",-1
"bact",56.6066606660666,9999,24.9156568773832,54,2,"null",-1
"euk",63.5015501550155,9999,50.150014729736,54,2,"null",-1
"viruses",55.6409640964096,9999,7.79451454562832,56,2,"null",-1
"archaea",55.9450945094509,9999,10.1255316387221,56,3,"null",-1
"bact",56.6026602660266,9999,24.7965644968383,54,3,"null",-1
"euk",63.5170517051705,9999,50.1975003568588,54,3,"null",-1
"viruses",55.6144614461446,9999,7.79902813531659,56,3,"null",-1
"archaea",55.9357935793579,9999,9.9261968459506,56,4,"null",-1
"bact",56.5768576857686,9999,24.8299169036374,54,4,"null",-1
"euk",63.4690469046905,9999,50.1120630265194,54,4,"null",-1
"viruses",55.5852585258526,9999,7.61635795458496,55,4,"null",-1
"archaea",55.998399839984,9999,9.98468508401689,56,5,"null",-1
"bact",56.5943594359436,9999,24.6588986867643,54,5,"null",-1
"euk",63.5219521952195,9999,50.3169022424828,54,5,"null",-1
"viruses",55.6363636363636,9999,7.53943966407793,56,5,"null",-1
"archaea",56.005200520052,9999,9.79256615130382,56,6,"null",-1
"bact",56.6241624162416,9999,24.6975860032292,54,6,"null",-1
"euk",63.4639463946395,9999,50.1531389120968,54,6,"null",-1
"viruses",55.6082608260826,9999,7.68424786811541,56,6,"null",-1
"archaea",55.9519951995199,9999,9.93452740378345,56,7,"null",-1
"bact",56.5900590059006,9999,24.783585503486,54,7,"null",-1
"euk",63.4980498049805,9999,50.2553230085656,54,7,"null",-1
"viruses",55.6462646264626,9999,7.65581518191236,56,7,"null",-1
"archaea",56.011501150115,9999,9.81955459617528,56,8,"null",-1
"bact",56.6389638963896,9999,24.7085322971692,54,8,"null",-1
"euk",63.4461446144614,9999,50.1848401265083,54,8,"null",-1
"viruses",55.6659665966597,9999,7.69653689520944,56,8,"null",-1
"archaea",55.979297929793,9999,9.89915502056468,56,9,"null",-1
"bact",56.6067606760676,9999,24.784362635018,54,9,"null",-1
"euk",63.5655565556556,9999,50.3878821295446,54,9,"null",-1
"viruses",55.5784578457846,9999,7.60556302319415,55,9,"null",-1
"archaea",56.013201320132,9999,9.85946588594359,56,10,"null",-1
"bact",56.6109610961096,9999,24.7029413416413,54,10,"null",-1
"euk",63.5919591959196,9999,50.1655124072201,54,10,"null",-1
"viruses",55.5934593459346,9999,7.81296676775636,55,10,"null",-1
"archaea",37.956195619562,9999,25.4806855173683,45,-1,"observed",1
"bact",45.000100010001,9999,32.4718337022533,45,-1,"observed",1
"euk",49.3413341334133,9999,11.920411985525,48,-1,"observed",1
"viruses",48.4878487848785,9999,13.1245296303654,48,-1,"observed",1
