"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"archaea",55.9638,10000,7.59602919464852,56,1,"null",-1
"bact",54.1569,10000,14.7927132341056,53,1,"null",-1
"euk",58.2239,10000,32.8547365255181,53,1,"null",-1
"viruses",54.5789,10000,6.13191118848621,55,1,"null",-1
"archaea",56.0123,10000,7.47944803607141,56,2,"null",-1
"bact",54.2127,10000,14.8212761168724,53,2,"null",-1
"euk",58.2262,10000,32.6553283647104,53,2,"null",-1
"viruses",54.6216,10000,6.04874137050153,55,2,"null",-1
"archaea",55.997,10000,7.54343962315168,56,3,"null",-1
"bact",54.2529,10000,14.7824285423391,53,3,"null",-1
"euk",58.2335,10000,32.8101665410715,53,3,"null",-1
"viruses",54.5948,10000,6.13819034390999,55,3,"null",-1
"archaea",55.9824,10000,7.48979972696166,56,4,"null",-1
"bact",54.2264,10000,14.8814007623229,53,4,"null",-1
"euk",58.265,10000,32.6743406399215,53,4,"null",-1
"viruses",54.588,10000,6.07482891566795,55,4,"null",-1
"archaea",56.0277,10000,7.41178967406775,56,5,"null",-1
"bact",54.2149,10000,14.875209080027,53,5,"null",-1
"euk",58.3176,10000,32.8306733947319,53,5,"null",-1
"viruses",54.6359,10000,6.14578784704012,55,5,"null",-1
"archaea",56.0089,10000,7.35411647262329,56,6,"null",-1
"bact",54.2863,10000,14.9039909153394,53,6,"null",-1
"euk",58.2654,10000,32.7589694259112,53,6,"null",-1
"viruses",54.6313,10000,6.16441078336207,55,6,"null",-1
"archaea",56.0286,10000,7.5301030726829,56,7,"null",-1
"bact",54.2204,10000,14.8393141473734,53,7,"null",-1
"euk",58.2444,10000,32.7964728210664,53,7,"null",-1
"viruses",54.6393,10000,6.13478272361023,55,7,"null",-1
"archaea",56.0436,10000,7.58253575823105,56,8,"null",-1
"bact",54.2088,10000,14.9651594765915,53,8,"null",-1
"euk",58.2391,10000,32.7236063818074,53,8,"null",-1
"viruses",54.6417,10000,6.17664441291713,55,8,"null",-1
"archaea",56.0185,10000,7.46885105780082,56,9,"null",-1
"bact",54.2023,10000,14.8269335503283,53,9,"null",-1
"euk",58.2835,10000,32.8037854002196,53,9,"null",-1
"viruses",54.6326,10000,6.20985293443788,55,9,"null",-1
"archaea",55.9384,10000,7.53191067444648,56,10,"null",-1
"bact",54.2517,10000,14.8142327934769,53,10,"null",-1
"euk",58.2399,10000,32.7082242071177,53,10,"null",-1
"viruses",54.5807,10000,6.19092240801209,55,10,"null",-1
"archaea",24.5462,10000,24.8984951164906,21,-1,"observed",1
"bact",27.0411,10000,27.7673749839871,22,-1,"observed",1
"euk",33.7412,10000,16.159490569741,33,-1,"observed",1
"viruses",36.0742,10000,17.8094584993818,35,-1,"observed",1
