"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"Bacilli",59.0338345864662,266,3.43164820332782,59,2,"null",-1
"Betaproteobacteria",62.4172932330827,266,2.77908662281083,63,2,"null",-1
"Clostridia",62.9172932330827,266,2.71138789992848,63,2,"null",-1
"Gammaproteobacteria",58.7218045112782,266,3.44740182934347,59,2,"null",-1
"Actinobacteria",58.4436090225564,266,3.40457745990924,58,3,"null",-1
"Alphaproteobacteria",57.0789473684211,266,3.52422457964663,57,3,"null",-1
"Bacilli",59.2631578947368,266,3.38786900649418,59,3,"null",-1
"Betaproteobacteria",62.4624060150376,266,2.99819068719684,63,3,"null",-1
"Clostridia",63.1654135338346,266,2.81017142061656,63,3,"null",-1
"Gammaproteobacteria",59.2255639097744,266,3.26124537238752,59,3,"null",-1
"Actinobacteria",58.7894736842105,266,3.24369375186818,59,4,"null",-1
"Alphaproteobacteria",57.312030075188,266,3.25234400450204,57,4,"null",-1
"Bacilli",58.9661654135338,266,3.38068625874722,59,4,"null",-1
"Betaproteobacteria",62.5225563909774,266,2.8260010159395,62,4,"null",-1
"Clostridia",63.0187969924812,266,2.77652287979564,63,4,"null",-1
"Gammaproteobacteria",59.0526315789474,266,3.24314263959124,59,4,"null",-1
"Actinobacteria",58.6315789473684,266,3.14066135136096,59,5,"null",-1
"Alphaproteobacteria",57.1842105263158,266,3.27481739903477,57,5,"null",-1
"Bacilli",58.9436090225564,266,3.41149783699811,59,5,"null",-1
"Betaproteobacteria",62.5676691729323,266,2.87820827054454,63,5,"null",-1
"Clostridia",63.203007518797,266,2.86490646163283,63,5,"null",-1
"Gammaproteobacteria",58.7706766917293,266,3.43841301600931,59,5,"null",-1
"Actinobacteria",59.0225563909774,266,3.25162639227222,59,6,"null",-1
"Alphaproteobacteria",57.1992481203008,266,3.22164838250051,57,6,"null",-1
"Bacilli",58.9624060150376,266,3.28267266866864,59,6,"null",-1
"Betaproteobacteria",62.6390977443609,266,2.83066322214467,63,6,"null",-1
"Clostridia",63.1015037593985,266,2.81388699032592,63,6,"null",-1
"Gammaproteobacteria",59.0902255639098,266,3.19541805601435,59,6,"null",-1
"Actinobacteria",59.0338345864662,266,3.20064585977657,59,7,"null",-1
"Alphaproteobacteria",57.4586466165414,266,3.45430828221963,57,7,"null",-1
"Bacilli",59.5977443609023,266,3.13107290467693,60,7,"null",-1
"Betaproteobacteria",62.6654135338346,266,2.86371035514344,63,7,"null",-1
"Clostridia",63.1766917293233,266,2.85280099942958,63,7,"null",-1
"Gammaproteobacteria",59.0451127819549,266,3.21872976622564,59,7,"null",-1
"Actinobacteria",58.5075187969925,266,3.38280053813071,59,8,"null",-1
"Alphaproteobacteria",57.312030075188,266,3.52837634569045,58,8,"null",-1
"Bacilli",59.1353383458647,266,2.9119971876599,59,8,"null",-1
"Betaproteobacteria",62.7593984962406,266,2.91683564892944,63,8,"null",-1
"Clostridia",63.2067669172932,266,2.75381575379414,63,8,"null",-1
"Gammaproteobacteria",59.187969924812,266,3.10483585307883,59,8,"null",-1
"Actinobacteria",58.3571428571429,266,3.34273158471322,59,9,"null",-1
"Alphaproteobacteria",57.6729323308271,266,3.52593898254226,58,9,"null",-1
"Bacilli",59.1992481203008,266,3.44796349498255,59,9,"null",-1
"Betaproteobacteria",62.3308270676692,266,2.86480742416113,62,9,"null",-1
"Clostridia",62.890977443609,266,2.54605751158914,63,9,"null",-1
"Gammaproteobacteria",59.3007518796992,266,3.28859656344039,59,9,"null",-1
"Actinobacteria",58.5338345864662,266,3.38598414595905,58,10,"null",-1
"Alphaproteobacteria",57.3872180451128,266,3.73515504027857,57,10,"null",-1
"Bacilli",59.2857142857143,266,3.29338142127264,59,10,"null",-1
"Betaproteobacteria",62.5639097744361,266,2.85591972684252,63,10,"null",-1
"Clostridia",62.9360902255639,266,2.91121029997775,63,10,"null",-1
"Gammaproteobacteria",59.6390977443609,266,3.42099697675083,60,10,"null",-1
"Actinobacteria",58.890977443609,266,3.40911007358649,59,1,"null",-1
"Alphaproteobacteria",57.312030075188,266,3.46143252260188,57,1,"null",-1
"Bacilli",59.093984962406,266,3.22762274568331,59,1,"null",-1
"Betaproteobacteria",62.4248120300752,266,2.99873950915702,63,1,"null",-1
"Clostridia",62.3496240601504,266,3.24385338198203,62.5,1,"null",-1
"Gammaproteobacteria",59.3646616541353,266,3.2316990213099,59,1,"null",-1
"Actinobacteria",58.5827067669173,266,3.2334807760035,59,2,"null",-1
"Alphaproteobacteria",57.5112781954887,266,3.35815884271147,57,2,"null",-1
"Bacilli",59.1616541353383,266,3.31038894835036,59,2,"null",-1
"Betaproteobacteria",62.4285714285714,266,3.04255531702266,62,2,"null",-1
"Clostridia",62.6052631578947,266,2.90838257039366,63,2,"null",-1
"Gammaproteobacteria",59.6052631578947,266,3.36213803920029,59.5,2,"null",-1
"Actinobacteria",58.8759398496241,266,3.22660287213681,59,3,"null",-1
"Alphaproteobacteria",57.3759398496241,266,3.41384860837392,57.5,3,"null",-1
"Bacilli",59.4548872180451,266,3.26210873262352,60,3,"null",-1
"Betaproteobacteria",62.2255639097744,266,2.88553069930903,62,3,"null",-1
"Clostridia",62.4210526315789,266,2.75464760288633,62,3,"null",-1
"Gammaproteobacteria",59.6691729323308,266,3.13283717217158,60,3,"null",-1
"Actinobacteria",59.1541353383459,266,2.87650236455883,59,4,"null",-1
"Alphaproteobacteria",57.4661654135338,266,3.47291161013067,57,4,"null",-1
"Bacilli",59.2218045112782,266,3.25976821368069,59,4,"null",-1
"Betaproteobacteria",61.984962406015,266,2.98040129602941,62,4,"null",-1
"Clostridia",62.5075187969925,266,2.89989262156834,62,4,"null",-1
"Gammaproteobacteria",59.6804511278196,266,3.34542117147955,60,4,"null",-1
"Actinobacteria",58.5639097744361,266,3.43753615903292,59,5,"null",-1
"Alphaproteobacteria",57.3308270676692,266,3.37297093054231,57,5,"null",-1
"Bacilli",59.4285714285714,266,3.37870292023146,60,5,"null",-1
"Betaproteobacteria",62.4097744360902,266,2.88282787427597,62,5,"null",-1
"Clostridia",62.3872180451128,266,3.00510040729712,63,5,"null",-1
"Gammaproteobacteria",59.6052631578947,266,3.32489332022306,60,5,"null",-1
"Actinobacteria",59.0676691729323,266,3.3594597245813,59,6,"null",-1
"Alphaproteobacteria",57.3233082706767,266,3.45111165504015,57,6,"null",-1
"Bacilli",59.3759398496241,266,3.09009740033192,59,6,"null",-1
"Betaproteobacteria",62.5488721804511,266,2.88382912485056,63,6,"null",-1
"Clostridia",62.609022556391,266,2.99265663883778,63,6,"null",-1
"Gammaproteobacteria",59.7293233082707,266,3.23338205913875,60,6,"null",-1
"Actinobacteria",59.109022556391,266,3.23415635721057,59,7,"null",-1
"Alphaproteobacteria",57.4624060150376,266,3.55130805566454,57,7,"null",-1
"Bacilli",59.484962406015,266,3.50441223216119,60,7,"null",-1
"Betaproteobacteria",62.4172932330827,266,2.83953254931081,63,7,"null",-1
"Clostridia",62.2556390977444,266,2.97195478606087,62,7,"null",-1
"Gammaproteobacteria",59.4774436090226,266,3.1791565641019,60,7,"null",-1
"Actinobacteria",58.9736842105263,266,3.36396878671814,59,8,"null",-1
"Alphaproteobacteria",57.0751879699248,266,3.86493488465811,57,8,"null",-1
"Bacilli",59.4511278195489,266,3.36343527311448,59,8,"null",-1
"Betaproteobacteria",62.3082706766917,266,2.93882392374221,62,8,"null",-1
"Clostridia",62.3721804511278,266,2.78008696439134,62,8,"null",-1
"Gammaproteobacteria",59.9436090225564,266,3.09238513024002,60,8,"null",-1
"Actinobacteria",58.7406015037594,266,3.36188486202415,59,9,"null",-1
"Alphaproteobacteria",57.1691729323308,266,3.49089771556653,57,9,"null",-1
"Bacilli",59.2556390977444,266,3.10484499133233,60,9,"null",-1
"Betaproteobacteria",62.2706766917293,266,2.75442099397649,62,9,"null",-1
"Clostridia",62.0375939849624,266,2.88498001049311,62,9,"null",-1
"Gammaproteobacteria",59.2218045112782,266,3.23886395983518,59,9,"null",-1
"Actinobacteria",59.2593984962406,266,3.34274856049849,59,10,"null",-1
"Alphaproteobacteria",57.3533834586466,266,3.31877560673757,57,10,"null",-1
"Bacilli",59.3796992481203,266,3.25324243245125,60,10,"null",-1
"Betaproteobacteria",62.1428571428571,266,3.02852565698006,62,10,"null",-1
"Clostridia",62.5488721804511,266,3.03306598827999,63,10,"null",-1
"Gammaproteobacteria",59.7518796992481,266,2.8626574671365,60,10,"null",-1
"Actinobacteria",58.6654135338346,266,3.27783971917037,59,1,"null",-1
"Alphaproteobacteria",57.8157894736842,266,3.56183845057075,58,1,"null",-1
"Bacilli",59.5902255639098,266,3.33327114899201,60,1,"null",-1
"Betaproteobacteria",62.3383458646617,266,2.99908720212734,63,1,"null",-1
"Clostridia",62.687969924812,266,2.81445158957042,63,1,"null",-1
"Gammaproteobacteria",59.2330827067669,266,3.2467974770972,59.5,1,"null",-1
"Actinobacteria",58.5789473684211,266,3.28107328577913,59,2,"null",-1
"Alphaproteobacteria",57.3082706766917,266,3.34479139125087,57,2,"null",-1
"Bacilli",59.4398496240602,266,3.18222515834971,60,2,"null",-1
"Betaproteobacteria",62.390977443609,266,2.76046095813291,63,2,"null",-1
"Clostridia",62.6165413533835,266,2.87794949150292,63,2,"null",-1
"Gammaproteobacteria",59.406015037594,266,3.06541903684816,60,2,"null",-1
"Actinobacteria",58.6428571428571,266,3.35625095682299,59,3,"null",-1
"Alphaproteobacteria",57.6015037593985,266,3.55854506971506,58,3,"null",-1
"Bacilli",59.4210526315789,266,3.27531770330709,59,3,"null",-1
"Betaproteobacteria",62.4323308270677,266,2.6644281165484,62,3,"null",-1
"Clostridia",62.6654135338346,266,2.95323411112917,63,3,"null",-1
"Gammaproteobacteria",59.1052631578947,266,3.33820233601065,59,3,"null",-1
"Actinobacteria",58.5,266,3.269354560962,59,4,"null",-1
"Alphaproteobacteria",57.6203007518797,266,3.73996790216266,58,4,"null",-1
"Bacilli",59.1917293233083,266,3.36531800875379,59,4,"null",-1
"Betaproteobacteria",62.6616541353383,266,2.69419282705604,63,4,"null",-1
"Clostridia",62.7556390977444,266,2.88203056126241,63,4,"null",-1
"Gammaproteobacteria",59.2330827067669,266,3.33735228472798,59.5,4,"null",-1
"Actinobacteria",58.7067669172932,266,3.36302190004532,59,5,"null",-1
"Alphaproteobacteria",57.7518796992481,266,3.26769439239304,58,5,"null",-1
"Bacilli",59.015037593985,266,3.16343487166412,59,5,"null",-1
"Betaproteobacteria",62.3759398496241,266,3.14337039103511,63,5,"null",-1
"Clostridia",62.703007518797,266,2.752383251331,63,5,"null",-1
"Gammaproteobacteria",59.0300751879699,266,3.35776171994237,59,5,"null",-1
"Actinobacteria",58.390977443609,266,3.39663448628956,58,6,"null",-1
"Alphaproteobacteria",57.4135338345865,266,3.48068052237646,57,6,"null",-1
"Bacilli",59.4398496240602,266,3.27110713124688,59,6,"null",-1
"Betaproteobacteria",62.3345864661654,266,2.8544713712834,62,6,"null",-1
"Clostridia",62.8345864661654,266,3.03484282301735,63,6,"null",-1
"Gammaproteobacteria",59.2067669172932,266,3.12000714775964,59,6,"null",-1
"Actinobacteria",58.8233082706767,266,3.35153892488032,59,7,"null",-1
"Alphaproteobacteria",57.2518796992481,266,3.30815120239779,57,7,"null",-1
"Bacilli",59.3383458646617,266,3.47907430334969,60,7,"null",-1
"Betaproteobacteria",62.5789473684211,266,2.68668421950416,62.5,7,"null",-1
"Clostridia",62.8421052631579,266,2.84927559218104,63,7,"null",-1
"Gammaproteobacteria",59.218045112782,266,3.17974330485176,59,7,"null",-1
"Actinobacteria",58.6804511278196,266,3.30570595655261,59,8,"null",-1
"Alphaproteobacteria",57.718045112782,266,3.36567208991385,58,8,"null",-1
"Bacilli",59.3872180451128,266,3.34162797368903,59,8,"null",-1
"Betaproteobacteria",62.2631578947368,266,2.82547638151911,62,8,"null",-1
"Clostridia",62.6278195488722,266,3.0320017270732,63,8,"null",-1
"Gammaproteobacteria",59.1954887218045,266,3.36117375414195,59,8,"null",-1
"Actinobacteria",59.015037593985,266,3.18127768898448,59,9,"null",-1
"Alphaproteobacteria",57.5563909774436,266,3.41453835954788,57.5,9,"null",-1
"Bacilli",59.4624060150376,266,3.13478599681868,60,9,"null",-1
"Betaproteobacteria",62.3308270676692,266,2.7560480443584,63,9,"null",-1
"Clostridia",62.6240601503759,266,2.70736662072387,63,9,"null",-1
"Gammaproteobacteria",58.8759398496241,266,3.42405806633756,59,9,"null",-1
"Actinobacteria",58.6578947368421,266,3.41023344580919,59,10,"null",-1
"Alphaproteobacteria",57.5037593984962,266,3.41610847812907,58,10,"null",-1
"Bacilli",59.4736842105263,266,3.38047433842218,59,10,"null",-1
"Betaproteobacteria",62.6729323308271,266,2.65112657632665,63,10,"null",-1
"Clostridia",62.5639097744361,266,2.76733884420052,63,10,"null",-1
"Gammaproteobacteria",59.3571428571429,266,3.38758634427112,60,10,"null",-1
"Actinobacteria",57.7744360902256,266,3.26240226654076,58,1,"null",-1
"Alphaproteobacteria",57.9097744360902,266,3.40910799292417,58,1,"null",-1
"Bacilli",59.0827067669173,266,3.37816543442874,59,1,"null",-1
"Betaproteobacteria",62.4135338345865,266,2.76672361112568,62,1,"null",-1
"Clostridia",62.6428571428571,266,2.85701482192907,63,1,"null",-1
"Gammaproteobacteria",59.3759398496241,266,3.26005325517191,60,1,"null",-1
"Actinobacteria",58.2067669172932,266,3.147702258431,58,2,"null",-1
"Alphaproteobacteria",57.5864661654135,266,3.09747997279559,58,2,"null",-1
"Bacilli",59.0902255639098,266,3.41353277216797,59,2,"null",-1
"Betaproteobacteria",62.6804511278196,266,2.81360464821738,63,2,"null",-1
"Clostridia",63.0601503759398,266,2.92099594929406,63,2,"null",-1
"Gammaproteobacteria",59.1315789473684,266,3.25309416532334,59,2,"null",-1
"Actinobacteria",57.9511278195489,266,3.44244574183636,58,3,"null",-1
"Alphaproteobacteria",58.1954887218045,266,3.24928705472805,58,3,"null",-1
"Bacilli",59.0827067669173,266,3.30475954717333,59,3,"null",-1
"Betaproteobacteria",62.796992481203,266,2.88328795149982,63,3,"null",-1
"Clostridia",63.0187969924812,266,2.85161722737513,63,3,"null",-1
"Gammaproteobacteria",59.203007518797,266,3.13292773675309,59,3,"null",-1
"Actinobacteria",57.9548872180451,266,3.42876766828569,58,4,"null",-1
"Alphaproteobacteria",57.6578947368421,266,3.7122278420299,58,4,"null",-1
"Bacilli",58.8383458646617,266,3.15154880892246,59,4,"null",-1
"Betaproteobacteria",62.8872180451128,266,2.86199332920744,63,4,"null",-1
"Clostridia",62.9398496240602,266,2.9810961602948,63,4,"null",-1
"Gammaproteobacteria",59.2894736842105,266,3.12790877534049,59,4,"null",-1
"Actinobacteria",58.3195488721804,266,3.10193995651575,59,5,"null",-1
"Alphaproteobacteria",57.9473684210526,266,3.15466899133424,58,5,"null",-1
"Bacilli",59.0751879699248,266,3.61156227137311,59,5,"null",-1
"Betaproteobacteria",62.6954887218045,266,2.75018667391538,63,5,"null",-1
"Clostridia",62.9548872180451,266,2.648929044269,63,5,"null",-1
"Gammaproteobacteria",59.406015037594,266,3.12877718951986,60,5,"null",-1
"Actinobacteria",58.1917293233083,266,3.19623705907093,58,6,"null",-1
"Alphaproteobacteria",57.6992481203008,266,3.45206520064798,58,6,"null",-1
"Bacilli",59.2781954887218,266,3.40111720481451,59,6,"null",-1
"Betaproteobacteria",62.5187969924812,266,2.88287462344124,63,6,"null",-1
"Clostridia",63.0037593984962,266,2.69380578126477,63,6,"null",-1
"Gammaproteobacteria",59.1353383458647,266,3.26740784660157,59,6,"null",-1
"Actinobacteria",58.2293233082707,266,3.33365416718622,58,7,"null",-1
"Alphaproteobacteria",57.890977443609,266,3.36566365984294,58,7,"null",-1
"Bacilli",59.1766917293233,266,3.31189707291632,59,7,"null",-1
"Betaproteobacteria",62.7781954887218,266,2.89300622767011,63,7,"null",-1
"Clostridia",63.0601503759398,266,2.71615543639539,63,7,"null",-1
"Gammaproteobacteria",59.5413533834586,266,3.26215874397236,59.5,7,"null",-1
"Actinobacteria",58.203007518797,266,3.2650450567465,58,8,"null",-1
"Alphaproteobacteria",57.9548872180451,266,3.30663064366846,58,8,"null",-1
"Bacilli",58.9736842105263,266,3.18061094728889,59,8,"null",-1
"Betaproteobacteria",62.8195488721804,266,2.69264431008282,63,8,"null",-1
"Clostridia",63.0676691729323,266,2.75734487744267,63,8,"null",-1
"Gammaproteobacteria",59.1052631578947,266,3.33254542160949,59,8,"null",-1
"Actinobacteria",58.2218045112782,266,3.63728777962765,58,9,"null",-1
"Alphaproteobacteria",57.9022556390977,266,3.14280168640378,58,9,"null",-1
"Bacilli",58.9473684210526,266,3.44622470926848,59,9,"null",-1
"Betaproteobacteria",62.8609022556391,266,2.82432385193318,63,9,"null",-1
"Clostridia",63.0902255639098,266,2.82297487036995,63,9,"null",-1
"Gammaproteobacteria",59.3233082706767,266,3.29905388880121,60,9,"null",-1
"Actinobacteria",58.5300751879699,266,3.40491287589545,58,10,"null",-1
"Alphaproteobacteria",58.0488721804511,266,3.2669671248608,58,10,"null",-1
"Bacilli",58.9812030075188,266,3.31884613674499,59,10,"null",-1
"Betaproteobacteria",62.8195488721804,266,2.77953324835926,63,10,"null",-1
"Clostridia",62.812030075188,266,2.78039056830144,63,10,"null",-1
"Gammaproteobacteria",59.2443609022556,266,3.16413661737432,59,10,"null",-1
"Actinobacteria",30.6578947368421,266,15.3051808247875,28,-1,"observed",1
"Alphaproteobacteria",40.7556390977444,266,12.8860194157259,39,-1,"observed",1
"Bacilli",33.1278195488722,266,12.0567297633389,32,-1,"observed",1
"Betaproteobacteria",46.4511278195489,266,16.689151901042,52,-1,"observed",1
"Clostridia",43.9699248120301,266,12.3666867481311,44,-1,"observed",1
"Gammaproteobacteria",43.1842105263158,266,14.1365275131164,41,-1,"observed",1
"Actinobacteria",30.8834586466165,266,13.9977609015433,28,-1,"observed",2
"Alphaproteobacteria",40.8270676691729,266,12.7950528636689,38,-1,"observed",2
"Bacilli",32.0413533834586,266,11.8774473327636,30,-1,"observed",2
"Betaproteobacteria",45.6541353383459,266,17.2121260953212,51,-1,"observed",2
"Clostridia",42.5413533834586,266,12.4975537399203,42,-1,"observed",2
"Gammaproteobacteria",45.3947368421053,266,14.2920419381093,43,-1,"observed",2
"Actinobacteria",29.5037593984962,266,14.1563368357087,27,-1,"observed",3
"Alphaproteobacteria",44.7481203007519,266,11.4644856149616,43,-1,"observed",3
"Bacilli",33.1616541353383,266,12.3012576243368,31,-1,"observed",3
"Betaproteobacteria",46.9586466165414,266,16.4826432566952,52,-1,"observed",3
"Clostridia",42.4699248120301,266,13.1711891697473,42,-1,"observed",3
"Gammaproteobacteria",42.3233082706767,266,14.6452639635213,40,-1,"observed",3
"Actinobacteria",27.2706766917293,266,13.0503395861543,25,-1,"observed",4
"Alphaproteobacteria",41.6917293233083,266,11.7554839558349,40,-1,"observed",4
"Bacilli",30.0977443609023,266,12.5721252982753,29,-1,"observed",4
"Betaproteobacteria",47.5563909774436,266,16.4304887024482,53,-1,"observed",4
"Clostridia",41.6466165413534,266,13.0706039119168,40,-1,"observed",4
"Gammaproteobacteria",43.0338345864662,266,13.7731890894335,40,-1,"observed",4
"Actinobacteria",30.8045112781955,266,13.8263945813339,29,-1,"observed",5
"Alphaproteobacteria",42.1766917293233,266,12.565705873861,41,-1,"observed",5
"Bacilli",30.3834586466165,266,13.4894630042699,28,-1,"observed",5
"Betaproteobacteria",47.0789473684211,266,15.9067260136299,51,-1,"observed",5
"Clostridia",42.8045112781955,266,12.3624255094715,42,-1,"observed",5
"Gammaproteobacteria",41.9210526315789,266,15.0915873235518,40,-1,"observed",5
"Actinobacteria",32.906015037594,266,13.3199595409805,31,-1,"observed",6
"Alphaproteobacteria",41.5601503759398,266,12.1315956725489,41,-1,"observed",6
"Bacilli",31.9736842105263,266,10.4149413334472,30,-1,"observed",6
"Betaproteobacteria",45.8496240601504,266,16.8478188457182,51,-1,"observed",6
"Clostridia",42.5,266,12.5099960031968,41,-1,"observed",6
"Gammaproteobacteria",45.9398496240602,266,12.9108755668169,45,-1,"observed",6
"Actinobacteria",29.6466165413534,266,13.0167935006018,27,-1,"observed",7
"Alphaproteobacteria",41.812030075188,266,12.4255672971376,40,-1,"observed",7
"Bacilli",32.8082706766917,266,12.7046599390919,31,-1,"observed",7
"Betaproteobacteria",46.6654135338346,266,16.2943701128799,51,-1,"observed",7
"Clostridia",43.5187969924812,266,12.2283935005345,43,-1,"observed",7
"Gammaproteobacteria",42.1203007518797,266,14.6558186494841,39.5,-1,"observed",7
"Actinobacteria",31.9586466165414,266,13.8013596695209,30,-1,"observed",8
"Alphaproteobacteria",41.3759398496241,266,12.5184250644592,40,-1,"observed",8
"Bacilli",31.3496240601504,266,10.5827351321388,29.5,-1,"observed",8
"Betaproteobacteria",46.1729323308271,266,16.6404876915994,51,-1,"observed",8
"Clostridia",41.4511278195489,266,12.8406584004554,41,-1,"observed",8
"Gammaproteobacteria",41.5413533834586,266,13.6608578852663,39,-1,"observed",8
"Actinobacteria",30.5751879699248,266,13.3219914994607,28.5,-1,"observed",9
"Alphaproteobacteria",42.796992481203,266,12.3836528877882,41,-1,"observed",9
"Bacilli",32.1541353383459,266,11.746485697036,30,-1,"observed",9
"Betaproteobacteria",46,266,16.9159966716782,51,-1,"observed",9
"Clostridia",42.8157894736842,266,12.4227383855984,42.5,-1,"observed",9
"Gammaproteobacteria",41.7330827067669,266,14.0977783439322,40,-1,"observed",9
"Actinobacteria",28.4887218045113,266,14.0855159335669,25,-1,"observed",10
"Alphaproteobacteria",41.6992481203008,266,12.9022361451708,40.5,-1,"observed",10
"Bacilli",32.4774436090226,266,11.5078914124595,30,-1,"observed",10
"Betaproteobacteria",46.8759398496241,266,16.4476190873224,53,-1,"observed",10
"Clostridia",43.4248120300752,266,12.5468174180955,44,-1,"observed",10
"Gammaproteobacteria",42.1353383458647,266,13.6383377257944,39,-1,"observed",10
