"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"ssRNA viruses",49.9090909090909,88,4.2171962239906,50,7,"null",-1
"dsDNA viruses, no RNA stage",58.5454545454545,88,3.50667373882342,59,8,"null",-1
"dsRNA viruses",52.4090909090909,88,3.50905679974327,53,8,"null",-1
"ssDNA viruses",57.2954545454545,88,3.20975198995041,57,8,"null",-1
"ssRNA viruses",49.9545454545455,88,3.81741048087828,50,8,"null",-1
"dsDNA viruses, no RNA stage",58.3181818181818,88,3.09075542060682,58,9,"null",-1
"dsRNA viruses",51.375,88,3.90199624713347,50.5,9,"null",-1
"ssDNA viruses",56.6136363636364,88,2.96117333913596,57,9,"null",-1
"ssRNA viruses",48.5909090909091,88,4.0104357077945,49,9,"null",-1
"dsDNA viruses, no RNA stage",57.9204545454545,88,3.08955076490816,58,10,"null",-1
"dsRNA viruses",52.1704545454545,88,3.86324142059129,53,10,"null",-1
"ssDNA viruses",57.1931818181818,88,3.41012001186143,58,10,"null",-1
"ssRNA viruses",49.6136363636364,88,4.42155591843097,50,10,"null",-1
"dsDNA viruses, no RNA stage",57.7159090909091,88,3.52315448921261,58,1,"null",-1
"dsRNA viruses",51.8636363636364,88,3.90455618971766,51,1,"null",-1
"ssDNA viruses",56.3522727272727,88,3.1478501064347,56,1,"null",-1
"ssRNA viruses",50.1818181818182,88,3.5251003231683,50,1,"null",-1
"dsDNA viruses, no RNA stage",57.7272727272727,88,3.32779058500358,58,2,"null",-1
"dsRNA viruses",51.9204545454545,88,3.84235796530494,52,2,"null",-1
"ssDNA viruses",56.8295454545455,88,3.77597240550107,56,2,"null",-1
"ssRNA viruses",49.0909090909091,88,3.88819718185355,49,2,"null",-1
"dsDNA viruses, no RNA stage",57.6136363636364,88,3.20714653917154,58,3,"null",-1
"dsRNA viruses",51.9772727272727,88,3.90100863092585,52,3,"null",-1
"ssDNA viruses",56.2159090909091,88,3.77970644008893,56,3,"null",-1
"ssRNA viruses",48.8409090909091,88,4.13253523153964,49,3,"null",-1
"dsDNA viruses, no RNA stage",57.8977272727273,88,3.44426817786983,57,4,"null",-1
"dsRNA viruses",51.2954545454545,88,4.37642348837887,52,4,"null",-1
"ssDNA viruses",56.5340909090909,88,3.54267534348572,57,4,"null",-1
"ssRNA viruses",50.0795454545455,88,3.91349445783092,50,4,"null",-1
"dsDNA viruses, no RNA stage",57.5,88,3.08872625608963,57,5,"null",-1
"dsRNA viruses",50.9886363636364,88,4.14255825833747,51,5,"null",-1
"ssDNA viruses",56.0681818181818,88,3.64769004072836,56,5,"null",-1
"ssRNA viruses",48.7727272727273,88,3.68509664786084,49,5,"null",-1
"dsDNA viruses, no RNA stage",57.8295454545455,88,3.67414573982176,58,6,"null",-1
"dsRNA viruses",52.4659090909091,88,4.20986488885868,52,6,"null",-1
"ssDNA viruses",56.4772727272727,88,3.26942391047323,57,6,"null",-1
"ssRNA viruses",48.6704545454545,88,3.59348577580302,49,6,"null",-1
"dsDNA viruses, no RNA stage",58.0454545454545,88,3.70122406254046,58,7,"null",-1
"dsRNA viruses",51.6477272727273,88,3.84181402533031,52,7,"null",-1
"ssDNA viruses",56.5681818181818,88,3.5095778786205,56,7,"null",-1
"ssRNA viruses",49.2954545454545,88,4.00619948002745,50,7,"null",-1
"dsDNA viruses, no RNA stage",58.0568181818182,88,2.94141241600782,58,8,"null",-1
"dsRNA viruses",51.0681818181818,88,3.87089182912272,50,8,"null",-1
"ssDNA viruses",56.6704545454545,88,3.01231797145131,57,8,"null",-1
"ssRNA viruses",49.8295454545455,88,3.79722097689026,50,8,"null",-1
"dsDNA viruses, no RNA stage",58.2954545454545,88,3.58207251031781,58,9,"null",-1
"dsRNA viruses",52.0568181818182,88,3.7946058343162,52,9,"null",-1
"ssDNA viruses",56.8863636363636,88,3.39516836608507,57,9,"null",-1
"ssRNA viruses",49.7840909090909,88,3.76447051316837,50,9,"null",-1
"dsDNA viruses, no RNA stage",58.125,88,2.98198614673347,58,10,"null",-1
"dsRNA viruses",51.1931818181818,88,4.1546482887657,51.5,10,"null",-1
"ssDNA viruses",56.3409090909091,88,3.24085402266721,56,10,"null",-1
"ssRNA viruses",48.8636363636364,88,4.48543445577497,49,10,"null",-1
"dsDNA viruses, no RNA stage",57.3863636363636,88,3.58615414718862,58,1,"null",-1
"dsRNA viruses",52.4659090909091,88,4.09919774499354,52,1,"null",-1
"ssDNA viruses",56.6477272727273,88,3.42754150264458,57,1,"null",-1
"ssRNA viruses",48.7386363636364,88,3.56384887569288,49,1,"null",-1
"dsDNA viruses, no RNA stage",57.1022727272727,88,3.62633969767392,57,2,"null",-1
"dsRNA viruses",52.6022727272727,88,3.68451176674029,53,2,"null",-1
"ssDNA viruses",56.9090909090909,88,3.09852157418075,57,2,"null",-1
"ssRNA viruses",49.9431818181818,88,3.99815461611707,49,2,"null",-1
"dsDNA viruses, no RNA stage",57.7386363636364,88,3.72161847804604,58,3,"null",-1
"dsRNA viruses",52.2386363636364,88,3.62936401819844,52,3,"null",-1
"ssDNA viruses",57.0681818181818,88,3.08796497562717,57,3,"null",-1
"ssRNA viruses",49.375,88,3.77320407154414,49,3,"null",-1
"dsDNA viruses, no RNA stage",57.3636363636364,88,3.08568000732869,57.5,4,"null",-1
"dsRNA viruses",52.3863636363636,88,4.22480855359442,53,4,"null",-1
"ssDNA viruses",57.4204545454545,88,3.52893325325885,57,4,"null",-1
"ssRNA viruses",49.4204545454545,88,4.03923741212043,49,4,"null",-1
"dsDNA viruses, no RNA stage",57.2954545454545,88,3.92796952872598,58,5,"null",-1
"dsRNA viruses",53.0795454545455,88,3.29130373116546,53,5,"null",-1
"ssDNA viruses",57.2727272727273,88,3.18302708785305,57.5,5,"null",-1
"ssRNA viruses",49.4659090909091,88,3.34921113935929,50,5,"null",-1
"dsDNA viruses, no RNA stage",57.0113636363636,88,3.41226428408024,58,6,"null",-1
"dsRNA viruses",52.0340909090909,88,3.88468511907969,52,6,"null",-1
"ssDNA viruses",56.8636363636364,88,3.46138573732696,57,6,"null",-1
"ssRNA viruses",49.4886363636364,88,3.91282688232897,50,6,"null",-1
"dsDNA viruses, no RNA stage",57.1590909090909,88,3.30407746575145,57,7,"null",-1
"dsRNA viruses",52.1931818181818,88,3.65732756696463,52,7,"null",-1
"ssDNA viruses",57.3409090909091,88,3.09202297219896,58,7,"null",-1
"ssRNA viruses",49.625,88,4.38207555924091,49,7,"null",-1
"dsDNA viruses, no RNA stage",56.8977272727273,88,3.68918821936051,57,8,"null",-1
"dsRNA viruses",51.2613636363636,88,3.4624233032107,51.5,8,"null",-1
"ssDNA viruses",56.3863636363636,88,3.74605330454621,57,8,"null",-1
"ssRNA viruses",49.2727272727273,88,3.96457669096689,49,8,"null",-1
"dsDNA viruses, no RNA stage",57.3522727272727,88,3.30461110351196,57,9,"null",-1
"dsRNA viruses",52.3636363636364,88,4.05190977586692,52.5,9,"null",-1
"ssDNA viruses",56.7272727272727,88,3.47313920319426,57,9,"null",-1
"ssRNA viruses",48.4659090909091,88,3.72302208117651,49,9,"null",-1
"dsDNA viruses, no RNA stage",56.9659090909091,88,3.27108145369357,57,10,"null",-1
"dsRNA viruses",52.5909090909091,88,3.71278116667823,53.5,10,"null",-1
"ssDNA viruses",57.1363636363636,88,3.414579350683,57,10,"null",-1
"ssRNA viruses",49.1704545454545,88,3.85728625620111,49,10,"null",-1
"dsDNA viruses, no RNA stage",58.1022727272727,88,2.98286205509196,58,1,"null",-1
"dsRNA viruses",52.0340909090909,88,4.33496573223901,52,1,"null",-1
"ssDNA viruses",56.7840909090909,88,3.56047544170029,57,1,"null",-1
"ssRNA viruses",49.3409090909091,88,3.39670686913942,50,1,"null",-1
"dsDNA viruses, no RNA stage",58,88,3.89517827488081,58,2,"null",-1
"dsRNA viruses",51.5454545454545,88,3.93892771133865,52,2,"null",-1
"ssDNA viruses",57.25,88,3.57272554446769,57.5,2,"null",-1
"ssRNA viruses",48.5795454545455,88,3.34155855614069,48,2,"null",-1
"dsDNA viruses, no RNA stage",58.4431818181818,88,3.38644340792341,59,3,"null",-1
"dsRNA viruses",51.9431818181818,88,3.55048306425347,52,3,"null",-1
"ssDNA viruses",57.2386363636364,88,3.11095327882472,57,3,"null",-1
"ssRNA viruses",49.5340909090909,88,3.67016196089856,49,3,"null",-1
"dsDNA viruses, no RNA stage",57.2727272727273,88,3.5256931257157,58,4,"null",-1
"dsRNA viruses",51.6931818181818,88,3.78854278401766,52,4,"null",-1
"ssDNA viruses",56.8977272727273,88,3.559154531941,57,4,"null",-1
"ssRNA viruses",49,88,3.75698583025484,48.5,4,"null",-1
"dsDNA viruses, no RNA stage",57.4772727272727,88,3.15491688043695,57,5,"null",-1
"dsRNA viruses",51.9659090909091,88,3.88764285655798,52,5,"null",-1
"ssDNA viruses",57.6363636363636,88,3.25605295991066,58,5,"null",-1
"ssRNA viruses",49.4772727272727,88,4.14944193097795,49.5,5,"null",-1
"dsDNA viruses, no RNA stage",57.4090909090909,88,3.76198884681953,58,6,"null",-1
"dsRNA viruses",51.8863636363636,88,3.63391375153635,52,6,"null",-1
"ssDNA viruses",56.7840909090909,88,3.74303602764978,57,6,"null",-1
"ssRNA viruses",49.6022727272727,88,4.05576012328619,50,6,"null",-1
"dsDNA viruses, no RNA stage",58.3977272727273,88,3.40567401038249,58.5,7,"null",-1
"dsRNA viruses",51.7386363636364,88,3.75543841107162,52,7,"null",-1
"ssDNA viruses",57.2159090909091,88,3.51171721309447,57,7,"null",-1
"ssRNA viruses",49.5909090909091,88,4.54261144104184,49,7,"null",-1
"dsDNA viruses, no RNA stage",57.7386363636364,88,3.40552059646031,58,8,"null",-1
"dsRNA viruses",51.5,88,3.93335281506962,52,8,"null",-1
"ssDNA viruses",57.0227272727273,88,3.29742941582547,58,8,"null",-1
"ssRNA viruses",48.6704545454545,88,3.74694232708589,48,8,"null",-1
"dsDNA viruses, no RNA stage",57.875,88,3.25827858083756,58,9,"null",-1
"dsRNA viruses",51.8409090909091,88,3.53922637054842,52,9,"null",-1
"ssDNA viruses",56.6477272727273,88,3.38026650900359,57,9,"null",-1
"ssRNA viruses",48.7386363636364,88,3.33388840728446,49,9,"null",-1
"dsDNA viruses, no RNA stage",57.4886363636364,88,2.84461305039518,57,10,"null",-1
"dsRNA viruses",51.5340909090909,88,3.97390587453786,51,10,"null",-1
"ssDNA viruses",56.7386363636364,88,3.5020332950419,56,10,"null",-1
"ssRNA viruses",48.8068181818182,88,3.90654609640585,50,10,"null",-1
"dsDNA viruses, no RNA stage",58.25,88,3.36052130602915,58,1,"null",-1
"dsRNA viruses",52.5454545454545,88,3.61640289596667,52,1,"null",-1
"ssDNA viruses",56.4659090909091,88,3.81753023499341,56.5,1,"null",-1
"ssRNA viruses",47.8409090909091,88,4.45381500845866,48,1,"null",-1
"dsDNA viruses, no RNA stage",58.5681818181818,88,3.46342284534283,59,2,"null",-1
"dsRNA viruses",53.2386363636364,88,3.81164072489446,53,2,"null",-1
"ssDNA viruses",56.5454545454545,88,3.82342775412503,57,2,"null",-1
"ssRNA viruses",48.3636363636364,88,3.71137369054187,48,2,"null",-1
"dsDNA viruses, no RNA stage",58.9886363636364,88,3.15315684974951,59,3,"null",-1
"dsRNA viruses",52.4318181818182,88,4.20398129458051,53,3,"null",-1
"ssDNA viruses",56.5,88,3.48395336284554,56.5,3,"null",-1
"ssRNA viruses",47.8409090909091,88,3.66369690696751,48,3,"null",-1
"dsDNA viruses, no RNA stage",58.5113636363636,88,3.43743528484727,59,4,"null",-1
"dsRNA viruses",52.6931818181818,88,3.7304523609258,53,4,"null",-1
"ssDNA viruses",56.0568181818182,88,3.62417792357585,56,4,"null",-1
"ssRNA viruses",48.0113636363636,88,4.17021270215216,48,4,"null",-1
"dsDNA viruses, no RNA stage",58.6022727272727,88,3.35809118168864,59,5,"null",-1
"dsRNA viruses",52.3977272727273,88,4.06708055005393,53,5,"null",-1
"ssDNA viruses",57.0568181818182,88,3.96060472146182,57,5,"null",-1
"ssRNA viruses",48.1590909090909,88,3.93886138993387,48,5,"null",-1
"dsDNA viruses, no RNA stage",58.6363636363636,88,3.1846680773356,58,6,"null",-1
"dsRNA viruses",52.4431818181818,88,4.35192639217209,53,6,"null",-1
"ssDNA viruses",56.9318181818182,88,3.60011319919554,57,6,"null",-1
"ssRNA viruses",48.3295454545455,88,4.16808230914904,48,6,"null",-1
"dsDNA viruses, no RNA stage",58.5909090909091,88,2.97744920389173,59,7,"null",-1
"dsRNA viruses",52.5909090909091,88,4.02188371156374,53,7,"null",-1
"ssDNA viruses",56.875,88,3.69159498905533,57,7,"null",-1
"ssRNA viruses",47.8068181818182,88,4.2961034324367,48,7,"null",-1
"dsDNA viruses, no RNA stage",58.5795454545455,88,3.34843106478412,59,8,"null",-1
"dsRNA viruses",52.2613636363636,88,3.62778016474537,53,8,"null",-1
"ssDNA viruses",57.3181818181818,88,3.33751044441245,58,8,"null",-1
"ssRNA viruses",47.7840909090909,88,3.48543393837367,47,8,"null",-1
"dsDNA viruses, no RNA stage",58.5113636363636,88,3.38690622121519,59,9,"null",-1
"dsRNA viruses",52.4545454545455,88,3.79324593633768,53,9,"null",-1
"ssDNA viruses",56.4886363636364,88,2.72491407934487,56,9,"null",-1
"ssRNA viruses",48.2840909090909,88,4.11598751055477,48,9,"null",-1
"dsDNA viruses, no RNA stage",58.9659090909091,88,3.1089372972251,59,10,"null",-1
"dsRNA viruses",52.7727272727273,88,3.78966311160735,52.5,10,"null",-1
"ssDNA viruses",56.6136363636364,88,3.27102155712374,57,10,"null",-1
"ssRNA viruses",48.1818181818182,88,4.37743811747343,48,10,"null",-1
"dsDNA viruses, no RNA stage",59.7386363636364,88,2.9380356178127,60,1,"null",-1
"dsRNA viruses",52.1477272727273,88,3.5413477943612,52,1,"null",-1
"ssDNA viruses",55.9318181818182,88,3.00495932822115,56,1,"null",-1
"ssRNA viruses",47.375,88,3.82764445435643,47.5,1,"null",-1
"dsDNA viruses, no RNA stage",59.6477272727273,88,3.39722595666331,59,2,"null",-1
"dsRNA viruses",52.5795454545455,88,3.90614485229434,53,2,"null",-1
"ssDNA viruses",55.9431818181818,88,3.89918339386287,56,2,"null",-1
"ssRNA viruses",47.2840909090909,88,4.00559626808605,47,2,"null",-1
"dsDNA viruses, no RNA stage",60.1477272727273,88,3.34093308161049,60,3,"null",-1
"dsRNA viruses",52.6818181818182,88,3.46259305711859,53,3,"null",-1
"ssDNA viruses",55.9659090909091,88,3.83105538604585,56,3,"null",-1
"ssRNA viruses",47.5227272727273,88,3.46070643485014,47,3,"null",-1
"dsDNA viruses, no RNA stage",60,88,3.57513764705673,60.5,4,"null",-1
"dsRNA viruses",51.8181818181818,88,3.75865424237035,52,4,"null",-1
"ssDNA viruses",56.0340909090909,88,3.71220064743448,56,4,"null",-1
"ssRNA viruses",47.1931818181818,88,4.02251695250981,47,4,"null",-1
"dsDNA viruses, no RNA stage",60.3181818181818,88,3.42588340665404,61,5,"null",-1
"dsRNA viruses",51.8181818181818,88,3.73103004034603,51,5,"null",-1
"ssDNA viruses",55.5454545454545,88,3.4170266395481,56,5,"null",-1
"ssRNA viruses",47.1590909090909,88,3.89779296123486,47,5,"null",-1
"dsDNA viruses, no RNA stage",60.2272727272727,88,3.31394570786094,60,6,"null",-1
"dsRNA viruses",52.6136363636364,88,3.8039054890595,53,6,"null",-1
"ssDNA viruses",55.75,88,3.84842108241629,56,6,"null",-1
"ssRNA viruses",47.7159090909091,88,3.61334965313052,48,6,"null",-1
"dsDNA viruses, no RNA stage",60.2840909090909,88,3.06612512823358,60,7,"null",-1
"dsRNA viruses",52.3068181818182,88,4.18359674367507,52,7,"null",-1
"ssDNA viruses",55.75,88,3.64597085126525,55,7,"null",-1
"ssRNA viruses",47.4886363636364,88,3.59755446367699,48,7,"null",-1
"dsDNA viruses, no RNA stage",59.75,88,2.96822250304559,60,8,"null",-1
"dsRNA viruses",51.9659090909091,88,3.82204393665346,52,8,"null",-1
"ssDNA viruses",55.7045454545455,88,3.51404109943023,56,8,"null",-1
"ssRNA viruses",47.2954545454545,88,3.81515155665001,47,8,"null",-1
"dsDNA viruses, no RNA stage",60.0909090909091,88,3.23996723282836,61,9,"null",-1
"dsRNA viruses",52.7159090909091,88,3.39014414516166,53,9,"null",-1
"ssDNA viruses",56.5454545454545,88,3.50011195521794,57,9,"null",-1
"ssRNA viruses",47.3068181818182,88,4.13662629639027,48,9,"null",-1
"dsDNA viruses, no RNA stage",60.3295454545455,88,3.15033875539952,60,10,"null",-1
"dsRNA viruses",53.0909090909091,88,3.65348633259318,54,10,"null",-1
"ssDNA viruses",55.75,88,3.13031157789646,56,10,"null",-1
"ssRNA viruses",47.7840909090909,88,4.01562712823537,48,10,"null",-1
"dsDNA viruses, no RNA stage",59.3409090909091,88,2.85224800890179,59,1,"null",-1
"dsRNA viruses",51.0454545454545,88,4.04261520825914,51,1,"null",-1
"ssDNA viruses",56.2727272727273,88,3.42649337432675,57,1,"null",-1
"ssRNA viruses",50.9545454545455,88,3.63542307585223,51,1,"null",-1
"dsDNA viruses, no RNA stage",58.9545454545455,88,3.90080772923235,59,2,"null",-1
"dsRNA viruses",50.5795454545455,88,3.71613936028193,51,2,"null",-1
"ssDNA viruses",55.7840909090909,88,3.78274626151383,56.5,2,"null",-1
"ssRNA viruses",49.3522727272727,88,3.59450337953027,49,2,"null",-1
"dsDNA viruses, no RNA stage",58.8295454545455,88,3.5886846144901,59,3,"null",-1
"dsRNA viruses",50.5909090909091,88,3.70658427398411,50,3,"null",-1
"ssDNA viruses",55.4090909090909,88,3.67231444962545,55.5,3,"null",-1
"ssRNA viruses",50.1363636363636,88,3.87797143967543,50,3,"null",-1
"dsDNA viruses, no RNA stage",59.1477272727273,88,2.98093471696947,59,4,"null",-1
"dsRNA viruses",50.8863636363636,88,3.66227056692008,50.5,4,"null",-1
"ssDNA viruses",55.625,88,3.40152940584828,56,4,"null",-1
"ssRNA viruses",49.9772727272727,88,3.74772658360432,51,4,"null",-1
"dsDNA viruses, no RNA stage",59.1022727272727,88,2.74611438229127,59,5,"null",-1
"dsRNA viruses",51.1363636363636,88,3.95137635901929,51,5,"null",-1
"ssDNA viruses",56.0909090909091,88,3.92351110536715,56,5,"null",-1
"ssRNA viruses",49.5568181818182,88,4.03677905785844,49.5,5,"null",-1
"dsDNA viruses, no RNA stage",59.0909090909091,88,3.04991563341527,59,6,"null",-1
"dsRNA viruses",51.0795454545455,88,3.93400030652048,51,6,"null",-1
"ssDNA viruses",55.7613636363636,88,3.24478119688739,55,6,"null",-1
"ssRNA viruses",50.0113636363636,88,4.43728797306461,50,6,"null",-1
"dsDNA viruses, no RNA stage",59.3636363636364,88,3.22768846572372,59,7,"null",-1
"dsRNA viruses",50.9545454545455,88,3.94767235626171,51,7,"null",-1
"ssDNA viruses",56.0227272727273,88,3.16582786008769,56,7,"null",-1
"ssRNA viruses",50.5340909090909,88,4.06258188567904,50.5,7,"null",-1
"dsDNA viruses, no RNA stage",58.6363636363636,88,3.25958116688173,59,8,"null",-1
"dsRNA viruses",51.5113636363636,88,3.93333621132318,51,8,"null",-1
"ssDNA viruses",55.5454545454545,88,3.51322326675207,55,8,"null",-1
"ssRNA viruses",49.8181818181818,88,3.89973607873707,50,8,"null",-1
"dsDNA viruses, no RNA stage",59.0681818181818,88,3.32457050910497,59.5,9,"null",-1
"dsRNA viruses",51.4886363636364,88,4.22089579799277,52,9,"null",-1
"ssDNA viruses",55.75,88,3.6079414323559,56,9,"null",-1
"ssRNA viruses",49.6931818181818,88,3.52448889111225,50,9,"null",-1
"dsDNA viruses, no RNA stage",58.8636363636364,88,3.26662614864088,59,10,"null",-1
"dsRNA viruses",51.4431818181818,88,3.69173651487993,52,10,"null",-1
"ssDNA viruses",55.7159090909091,88,3.30777163465721,56,10,"null",-1
"ssRNA viruses",50.1363636363636,88,3.70827536263143,51,10,"null",-1
"dsDNA viruses, no RNA stage",57.9090909090909,88,3.06495340811886,59,1,"null",-1
"dsRNA viruses",52.5795454545455,88,3.46649510265927,53,1,"null",-1
"ssDNA viruses",56.3636363636364,88,3.67402131211577,57,1,"null",-1
"ssRNA viruses",49.4431818181818,88,3.61306045501866,50,1,"null",-1
"dsDNA viruses, no RNA stage",57.8068181818182,88,3.82327402136235,58.5,2,"null",-1
"dsRNA viruses",51.8295454545455,88,3.80327019271964,51,2,"null",-1
"ssDNA viruses",56.2386363636364,88,3.79955931558983,56,2,"null",-1
"ssRNA viruses",49.4090909090909,88,4.64272107003741,50,2,"null",-1
"dsDNA viruses, no RNA stage",57.6477272727273,88,3.46423358270909,58,3,"null",-1
"dsRNA viruses",52.0113636363636,88,3.57351148396347,52,3,"null",-1
"ssDNA viruses",56.6704545454545,88,3.5093359587639,57,3,"null",-1
"ssRNA viruses",49.3863636363636,88,4.32695857767501,50,3,"null",-1
"dsDNA viruses, no RNA stage",57.9204545454545,88,3.05588405820975,58,4,"null",-1
"dsRNA viruses",52.8409090909091,88,4.00541691728785,53,4,"null",-1
"ssDNA viruses",56.5795454545455,88,3.40291150157704,57,4,"null",-1
"ssRNA viruses",49.3977272727273,88,3.69385875156171,49,4,"null",-1
"dsDNA viruses, no RNA stage",58.4772727272727,88,3.31481270678853,59,5,"null",-1
"dsRNA viruses",52.0681818181818,88,4.10157092009137,52,5,"null",-1
"ssDNA viruses",56.4545454545455,88,3.4438320373326,57,5,"null",-1
"ssRNA viruses",49.9772727272727,88,3.8803284394917,50,5,"null",-1
"dsDNA viruses, no RNA stage",57.8977272727273,88,3.26612629612453,58,6,"null",-1
"dsRNA viruses",52.5454545454545,88,3.78110575236316,52.5,6,"null",-1
"ssDNA viruses",56.9886363636364,88,3.61826248446386,58,6,"null",-1
"ssRNA viruses",49.2272727272727,88,3.62851818248537,50,6,"null",-1
"dsDNA viruses, no RNA stage",57.8636363636364,88,3.35686573225823,58,7,"null",-1
"dsRNA viruses",52.5795454545455,88,4.29038377006788,53,7,"null",-1
"ssDNA viruses",55.9318181818182,88,3.04296986868661,56,7,"null",-1
"ssRNA viruses",49.5340909090909,88,3.7476394520958,50,7,"null",-1
"dsDNA viruses, no RNA stage",57.6477272727273,88,3.5848973525351,58,8,"null",-1
"dsRNA viruses",51.6477272727273,88,3.59130422544616,52,8,"null",-1
"ssDNA viruses",56.4886363636364,88,3.21274158063636,56,8,"null",-1
