"src_classLabels","mean_kDN","counts","sd_kDN","median_kDN","perm_id","model","group_sampling_id"
"Actinobacteria",52.1549295774648,213,3.91290036467646,53,2,"null",-1
"Bacteroidetes/Chlorobi group",55.2347417840376,213,3.59130429793529,55,2,"null",-1
"Firmicutes",54.6901408450704,213,3.48145307969342,55,2,"null",-1
"Proteobacteria",54.2582159624413,213,3.27137248479477,54,2,"null",-1
"Actinobacteria",52.0798122065728,213,3.45294732765881,52,3,"null",-1
"Bacteroidetes/Chlorobi group",55.2957746478873,213,3.70132956554134,55,3,"null",-1
"Firmicutes",54.81220657277,213,3.71793731038043,55,3,"null",-1
"Proteobacteria",54.6525821596244,213,3.81425521292203,55,3,"null",-1
"Actinobacteria",51.7276995305164,213,3.66150717290254,52,4,"null",-1
"Bacteroidetes/Chlorobi group",54.8075117370892,213,3.49602738241393,55,4,"null",-1
"Firmicutes",54.5586854460094,213,3.79579983363245,55,4,"null",-1
"Proteobacteria",54.037558685446,213,3.94878744854123,54,4,"null",-1
"Actinobacteria",51.9014084507042,213,3.91111718432865,52,5,"null",-1
"Bacteroidetes/Chlorobi group",55.1267605633803,213,3.46381392534022,55,5,"null",-1
"Firmicutes",54.4366197183099,213,3.97657905398952,55,5,"null",-1
"Proteobacteria",53.7183098591549,213,3.57869652639934,54,5,"null",-1
"Actinobacteria",52.018779342723,213,4.15724242024727,52,6,"null",-1
"Bacteroidetes/Chlorobi group",55.2441314553991,213,3.4554476843991,55,6,"null",-1
"Firmicutes",54.5070422535211,213,3.77256696342016,55,6,"null",-1
"Proteobacteria",53.7089201877934,213,3.72899972148635,54,6,"null",-1
"Actinobacteria",52.4272300469484,213,3.7240435429834,53,7,"null",-1
"Bacteroidetes/Chlorobi group",55.1737089201878,213,3.52121117801189,55,7,"null",-1
"Firmicutes",54.9201877934272,213,3.65211439952376,55,7,"null",-1
"Proteobacteria",54.3708920187793,213,3.98327845115266,54,7,"null",-1
"Actinobacteria",52.2629107981221,213,3.70573051598465,52,8,"null",-1
"Bacteroidetes/Chlorobi group",55.3661971830986,213,3.74382297529803,56,8,"null",-1
"Firmicutes",54.6995305164319,213,3.67344496239607,55,8,"null",-1
"Proteobacteria",54.0892018779343,213,3.79256047097923,54,8,"null",-1
"Actinobacteria",52.6854460093897,213,3.69722287582633,53,9,"null",-1
"Bacteroidetes/Chlorobi group",55.3802816901408,213,3.69101227556745,55,9,"null",-1
"Firmicutes",55.4131455399061,213,3.44063069613825,56,9,"null",-1
